id_ibge,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,Unnamed: 5
3516853,SP,35,16853,Gavião Peixoto,4806,
3516903,SP,35,16903,General Salgado,10437,
3517000,SP,35,17000,Getulina,10337,
3517109,SP,35,17109,Glicério,4158,
3517208,SP,35,17208,Guaiçara,11478,
3517307,SP,35,17307,Guaimbê,5609,
3517406,SP,35,17406,Guaíra,40489,
3517505,SP,35,17505,Guapiaçu,22445,
3517604,SP,35,17604,Guapiara,17225,
3517703,SP,35,17703,Guará,18748,
3517802,SP,35,17802,Guaraçaí,7453,
3517901,SP,35,17901,Guaraci,10554,
3518008,SP,35,18008,Guarani d'Oeste,1999,
3518107,SP,35,18107,Guarantã,6532,
3518206,SP,35,18206,Guararapes,31888,
3518305,SP,35,18305,Guararema,32620,
3518404,SP,35,18404,Guaratinguetá,121916,
3518503,SP,35,18503,Guareí,15285,
3518602,SP,35,18602,Guariba,38678,
3518701,SP,35,18701,Guarujá,294871,
3518800,SP,35,18800,Guarulhos,1349100,
3518859,SP,35,18859,Guatapará,7474,
3518909,SP,35,18909,Guzolândia,4259,
3519006,SP,35,19006,Herculândia,9316,
3519055,SP,35,19055,Holambra,15718,
3519071,SP,35,19071,Hortolândia,248842,
3519105,SP,35,19105,Iacanga,10648,
3519204,SP,35,19204,Iacri,6197,
3519253,SP,35,19253,Iaras,8313,
3519303,SP,35,19303,Ibaté,33160,
3519402,SP,35,19402,Ibirá,11952,
3519501,SP,35,19501,Ibirarema,6450,
3519600,SP,35,19600,Ibitinga,62143,
3519709,SP,35,19709,Ibiúna,77801,
3519808,SP,35,19808,Icém,7982,
3519907,SP,35,19907,Iepê,7739,
3520004,SP,35,20004,Igaraçu do Tietê,23421,
3520103,SP,35,20103,Igarapava,26696,
3520202,SP,35,20202,Igaratá,10984,
3520301,SP,35,20301,Iguape,29891,
3520400,SP,35,20400,Ilhabela,36559,
3520426,SP,35,20426,Ilha Comprida,14104,
3520442,SP,35,20442,Ilha Solteira,26257,
3520509,SP,35,20509,Indaiatuba,269657,
3520608,SP,35,20608,Indiana,5200,
3520707,SP,35,20707,Indiaporã,4113,
3520806,SP,35,20806,Inúbia Paulista,3671,
3520905,SP,35,20905,Ipaussu,13935,
3521002,SP,35,21002,Iperó,38277,
3521101,SP,35,21101,Ipeúna,7027,
3521150,SP,35,21150,Ipiguá,7115,
3521200,SP,35,21200,Iporanga,4083,
3521309,SP,35,21309,Ipuã,14701,
3521408,SP,35,21408,Iracemápolis,22500,
3521507,SP,35,21507,Irapuã,6932,
3521606,SP,35,21606,Irapuru,7120,
3521705,SP,35,21705,Itaberá,18263,
3521804,SP,35,21804,Itaí,25979,
3521903,SP,35,21903,Itajobi,17502,
3522000,SP,35,22000,Itaju,3715,
3522109,SP,35,22109,Itanhaém,118495,
3522158,SP,35,22158,Itaoca,3497,
3522208,SP,35,22208,Itapecerica da Serra,163003,
3522307,SP,35,22307,Itapetininga,164256,
3522406,SP,35,22406,Itapeva,92393,
3522505,SP,35,22505,Itapevi,242995,
3522604,SP,35,22604,Itapira,74038,
3522653,SP,35,22653,Itapirapuã Paulista,4420,
3522703,SP,35,22703,Itápolis,40445,
3522802,SP,35,22802,Itaporanga,14245,
3522901,SP,35,22901,Itapuí,14035,
3523008,SP,35,23008,Itapura,4002,
3523107,SP,35,23107,Itaquaquecetuba,382983,
3523206,SP,35,23206,Itararé,45213,
3523305,SP,35,23305,Itariri,15916,
3523404,SP,35,23404,Itatiba,127112,
3523503,SP,35,23503,Itatinga,19462,
3523602,SP,35,23602,Itirapina,16454,
3523701,SP,35,23701,Itirapuã,5857,
3523800,SP,35,23800,Itobi,8227,
3523909,SP,35,23909,Itu,175047,
3524006,SP,35,24006,Itupeva,74994,
3524105,SP,35,24105,Ituverava,38413,
3524204,SP,35,24204,Jaborandi,6280,
3524303,SP,35,24303,Jaboticabal,73473,
3524402,SP,35,24402,Jacareí,250952,
3524501,SP,35,24501,Jaci,7944,
3524600,SP,35,24600,Jacupiranga,16216,
3524709,SP,35,24709,Jaguariúna,62309,
3524808,SP,35,24808,Jales,50078,
3524907,SP,35,24907,Jambeiro,6611,
3525003,SP,35,25003,Jandira,121550,
3525102,SP,35,25102,Jardinópolis,47125,
3525201,SP,35,25201,Jarinu,40007,
3525300,SP,35,25300,Jaú,137409,
3525409,SP,35,25409,Jeriquara,4000,
3525508,SP,35,25508,Joanópolis,13131,
3525607,SP,35,25607,João Ramalho,4464,
3525706,SP,35,25706,José Bonifácio,37992,
3525805,SP,35,25805,Júlio Mesquita,4302,
3525854,SP,35,25854,Jumirim,3132,
3525904,SP,35,25904,Jundiaí,463039,
3526001,SP,35,26001,Junqueirópolis,20939,
3526100,SP,35,26100,Juquiá,17184,
3526209,SP,35,26209,Juquitiba,27969,
3526308,SP,35,26308,Lagoinha,5183,
3526407,SP,35,26407,Laranjal Paulista,27044,
3526506,SP,35,26506,Lavínia,9940,
3526605,SP,35,26605,Lavrinhas,7348,
3526704,SP,35,26704,Leme,101537,
3526803,SP,35,26803,Lençóis Paulista,68568,
3526902,SP,35,26902,Limeira,301292,
3527009,SP,35,27009,Lindóia,7158,
3527108,SP,35,27108,Lins,76844,
3527207,SP,35,27207,Lorena,87468,
3527256,SP,35,27256,Lourdes,1962,
3527306,SP,35,27306,Louveira,54865,
3527405,SP,35,27405,Lucélia,20378,
3527504,SP,35,27504,Lucianópolis,2423,
3527603,SP,35,27603,Luís Antônio,12564,
3527702,SP,35,27702,Luiziânia,4740,
3527801,SP,35,27801,Lupércio,4004,
3527900,SP,35,27900,Lutécia,2697,
3528007,SP,35,28007,Macatuba,17140,
3528106,SP,35,28106,Macaubal,7581,
3528205,SP,35,28205,Macedônia,4058,
3528304,SP,35,28304,Magda,3211,
3528403,SP,35,28403,Mairinque,51888,
3528502,SP,35,28502,Mairiporã,97835,
3528601,SP,35,28601,Manduri,10122,
3528700,SP,35,28700,Marabá Paulista,4619,
3528809,SP,35,28809,Maracaí,12804,
3528858,SP,35,28858,Marapoama,3415,
3528908,SP,35,28908,Mariápolis,3526,
3529005,SP,35,29005,Marília,247348,
3529104,SP,35,29104,Marinópolis,1862,
3529203,SP,35,29203,Martinópolis,25240,
3529302,SP,35,29302,Matão,81075,
3529401,SP,35,29401,Mauá,429014,
3529500,SP,35,29500,Mendonça,6420,
3529609,SP,35,29609,Meridiano,4721,
3529658,SP,35,29658,Mesópolis,1990,
3529708,SP,35,29708,Miguelópolis,19621,
3529807,SP,35,29807,Mineiros do Tietê,11322,
3529906,SP,35,29906,Miracatu,18610,
3530003,SP,35,30003,Mira Estrela,3209,
3530102,SP,35,30102,Mirandópolis,28754,
3530201,SP,35,30201,Mirante do Paranapanema,16031,
3530300,SP,35,30300,Mirassol,65811,
3530409,SP,35,30409,Mirassolândia,4783,
3530508,SP,35,30508,Mococa,69372,
3530607,SP,35,30607,Mogi das Cruzes,470302,
3530706,SP,35,30706,Mogi Guaçu,160318,
3530805,SP,35,30805,Mogi Mirim,95742,
3530904,SP,35,30904,Mombuca,3830,
3531001,SP,35,31001,Monções,1947,
3531100,SP,35,31100,Mongaguá,64845,
3531209,SP,35,31209,Monte Alegre do Sul,8923,
3531308,SP,35,31308,Monte Alto,48758,
3531407,SP,35,31407,Monte Aprazível,22668,
3531506,SP,35,31506,Monte Azul Paulista,18337,
3531605,SP,35,31605,Monte Castelo,4306,
3531704,SP,35,31704,Monteiro Lobato,4205,
3531803,SP,35,31803,Monte Mor,67832,
3531902,SP,35,31902,Morro Agudo,28521,
3532009,SP,35,32009,Morungaba,14147,
3532058,SP,35,32058,Motuca,4071,
3532108,SP,35,32108,Murutinga do Sul,3748,
3532157,SP,35,32157,Nantes,2697,
3532207,SP,35,32207,Narandiba,5956,
3532306,SP,35,32306,Natividade da Serra,7155,
3532405,SP,35,32405,Nazaré Paulista,18675,
3532504,SP,35,32504,Neves Paulista,9953,
3532603,SP,35,32603,Nhandeara,9915,
3532702,SP,35,32702,Nipoã,4876,
3532801,SP,35,32801,Nova Aliança,6885,
3532827,SP,35,32827,Nova Campina,8630,
3532843,SP,35,32843,Nova Canaã Paulista,2055,
3532868,SP,35,32868,Nova Castilho,1072,
3532900,SP,35,32900,Nova Europa,9459,
3533007,SP,35,33007,Nova Granada,19733,
3533106,SP,35,33106,Nova Guataporanga,2188,
3533205,SP,35,33205,Nova Independência,4847,
3533254,SP,35,33254,Novais,4463,
3533304,SP,35,33304,Nova Luzitânia,2817,
3533403,SP,35,33403,Nova Odessa,64596,
3533502,SP,35,33502,Novo Horizonte,39494,
3533601,SP,35,33601,Nuporanga,7570,
3533700,SP,35,33700,Ocauçu,4418,
3533809,SP,35,33809,Óleo,2535,
3533908,SP,35,33908,Olímpia,56874,
3534005,SP,35,34005,Onda Verde,4942,
3534104,SP,35,34104,Oriente,6180,
3534203,SP,35,34203,Orindiúva,6157,
3534302,SP,35,34302,Orlândia,39144,
3534401,SP,35,34401,Osasco,759524,
3534500,SP,35,34500,Oscar Bressane,2502,
3534609,SP,35,34609,Osvaldo Cruz,32112,
3534708,SP,35,34708,Ourinhos,106911,
3534757,SP,35,34757,Ouroeste,10660,
3534807,SP,35,34807,Ouro Verde,7900,
3534906,SP,35,34906,Pacaembu,15273,
3535002,SP,35,35002,Palestina,11704,
3535101,SP,35,35101,Palmares Paulista,9666,
3535200,SP,35,35200,Palmeira d'Oeste,8971,
3535309,SP,35,35309,Palmital,19714,
3535408,SP,35,35408,Panorama,15227,
3535507,SP,35,35507,Paraguaçu Paulista,42049,
3535606,SP,35,35606,Paraibuna,17959,
3535705,SP,35,35705,Paraíso,6218,
3535804,SP,35,35804,Paranapanema,19853,
3535903,SP,35,35903,Paranapuã,4118,
3536000,SP,35,36000,Parapuã,10720,
3536109,SP,35,36109,Pardinho,7435,
3536208,SP,35,36208,Pariquera-Açu,19603,
3536257,SP,35,36257,Parisi,3030,
3536307,SP,35,36307,Patrocínio Paulista,14888,
3536406,SP,35,36406,Paulicéia,8255,
3536505,SP,35,36505,Paulínia,116674,
3536570,SP,35,36570,Paulistânia,2156,
3536604,SP,35,36604,Paulo de Faria,7390,
3536703,SP,35,36703,Pederneiras,46337,
3536802,SP,35,36802,Pedra Bela,6745,
3536901,SP,35,36901,Pedranópolis,2856,
3537008,SP,35,37008,Pedregulho,15737,
3537107,SP,35,37107,Pedreira,44385,
3537156,SP,35,37156,Pedrinhas Paulista,2833,
3537206,SP,35,37206,Pedro de Toledo,11617,
3537305,SP,35,37305,Penápolis,63426,
3537404,SP,35,37404,Pereira Barreto,24360,
3537503,SP,35,37503,Pereiras,9013,
3537602,SP,35,37602,Peruíbe,70629,
3537701,SP,35,37701,Piacatu,5631,
3537800,SP,35,37800,Piedade,54266,
3537909,SP,35,37909,Pilar do Sul,28459,
3538006,SP,35,38006,Pindamonhangaba,172681,
3538105,SP,35,38105,Pindorama,14704,
3538204,SP,35,38204,Pinhalzinho,15676,
3538303,SP,35,38303,Piquerobi,3287,
3538501,SP,35,38501,Piquete,12516,
3538600,SP,35,38600,Piracaia,26795,
3538709,SP,35,38709,Piracicaba,440835,
3538808,SP,35,38808,Piraju,30294,
3538907,SP,35,38907,Pirajuí,22734,
3539004,SP,35,39004,Pirangi,11085,
3539103,SP,35,39103,Pirapora do Bom Jesus,18925,
3539202,SP,35,39202,Pirapozinho,26097,
3539301,SP,35,39301,Pirassununga,75594,
3539400,SP,35,39400,Piratininga,15657,
3539509,SP,35,39509,Pitangueiras,34361,
3539608,SP,35,39608,Planalto,4451,
3539707,SP,35,39707,Platina,3055,
3539806,SP,35,39806,Poá,106355,
3539905,SP,35,39905,Poloni,5702,
3540002,SP,35,40002,Pompéia,20520,
3540101,SP,35,40101,Pongaí,3440,
3540200,SP,35,40200,Pontal,38286,
3540259,SP,35,40259,Pontalinda,4198,
3540309,SP,35,40309,Pontes Gestal,2411,
3540408,SP,35,40408,Populina,4182,
3540507,SP,35,40507,Porangaba,10850,
3540606,SP,35,40606,Porto Feliz,58605,
3540705,SP,35,40705,Porto Ferreira,53966,
3540754,SP,35,40754,Potim,20801,
3540804,SP,35,40804,Potirendaba,19097,
3540853,SP,35,40853,Pracinha,2589,
3540903,SP,35,40903,Pradópolis,17299,
3541000,SP,35,41000,Praia Grande,368539,
3541059,SP,35,41059,Pratânia,5264,
3541109,SP,35,41109,Presidente Alves,3830,
3541208,SP,35,41208,Presidente Bernardes,14803,
3541307,SP,35,41307,Presidente Epitácio,40322,
3541406,SP,35,41406,Presidente Prudente,234706,
3541505,SP,35,41505,Presidente Venceslau,35810,
3541604,SP,35,41604,Promissão,35973,
3541653,SP,35,41653,Quadra,3477,
3541703,SP,35,41703,Quatá,13412,
3541802,SP,35,41802,Queiroz,3366,
3541901,SP,35,41901,Queluz,9074,
3542008,SP,35,42008,Quintana,7260,
3542107,SP,35,42107,Rafard,9145,
3542206,SP,35,42206,Rancharia,29387,
3542305,SP,35,42305,Redenção da Serra,4637,
3542404,SP,35,42404,Regente Feijó,20620,
3542503,SP,35,42503,Reginópolis,7820,
3542602,SP,35,42602,Registro,61927,
3542701,SP,35,42701,Restinga,6486,
3542800,SP,35,42800,Ribeira,3158,
3542909,SP,35,42909,Ribeirão Bonito,11040,
3543006,SP,35,43006,Ribeirão Branco,18942,
3543105,SP,35,43105,Ribeirão Corrente,4717,
3543204,SP,35,43204,Ribeirão do Sul,4776,
3543238,SP,35,43238,Ribeirão dos Índios,2040,
3543253,SP,35,43253,Ribeirão Grande,7571,
3543303,SP,35,43303,Ribeirão Pires,118954,
3543402,SP,35,43402,Ribeirão Preto,731639,
3543501,SP,35,43501,Riversul,5628,
3543600,SP,35,43600,Rifaina,4179,
3543709,SP,35,43709,Rincão,9101,
3543808,SP,35,43808,Rinópolis,9334,
3543907,SP,35,43907,Rio Claro,210323,
3544004,SP,35,44004,Rio das Pedras,32329,
3544103,SP,35,44103,Rio Grande da Serra,45324,
3544202,SP,35,44202,Riolândia,10444,
3544251,SP,35,44251,Rosana,17434,
3544301,SP,35,44301,Roseira,11137,
3544400,SP,35,44400,Rubiácea,2740,
3544509,SP,35,44509,Rubinéia,3998,
3544608,SP,35,44608,Sabino,5182,
3544707,SP,35,44707,Sagres,2522,
3544806,SP,35,44806,Sales,6645,
3544905,SP,35,44905,Sales Oliveira,11683,
3545001,SP,35,45001,Salesópolis,15381,
3545100,SP,35,45100,Salmourão,4883,
3545159,SP,35,45159,Saltinho,8407,
3545209,SP,35,45209,Salto,141111,
3545308,SP,35,45308,Salto de Pirapora,45262,
3545407,SP,35,45407,Salto Grande,9221,
3545506,SP,35,45506,Sandovalina,3697,
3545605,SP,35,45605,Santa Adélia,14193,
3545704,SP,35,45704,Santa Albertina,6566,
3545803,SP,35,45803,Santa Bárbara d'Oeste,189456,
3546009,SP,35,46009,Santa Branca,14219,
3546108,SP,35,46108,Santa Clara d'Oeste,2694,
3546207,SP,35,46207,Santa Cruz da Conceição,4375,
3546256,SP,35,46256,Santa Cruz da Esperança,2168,
3546306,SP,35,46306,Santa Cruz das Palmeiras,29489,
3546405,SP,35,46405,Santa Cruz do Rio Pardo,47759,
3546504,SP,35,46504,Santa Ernestina,6274,
3546603,SP,35,46603,Santa Fé do Sul,36288,
3546702,SP,35,46702,Santa Gertrudes,23192,
3546801,SP,35,46801,Santa Isabel,54691,
3546900,SP,35,46900,Santa Lúcia,7144,
3547007,SP,35,47007,Santa Maria da Serra,5308,
3547106,SP,35,47106,Santa Mercedes,3017,
3547205,SP,35,47205,Santana da Ponte Pensa,1699,
3547304,SP,35,47304,Santana de Parnaíba,163787,
3547403,SP,35,47403,Santa Rita d'Oeste,2796,
3547502,SP,35,47502,Santa Rita do Passa Quatro,24996,
3547601,SP,35,47601,Santa Rosa de Viterbo,23710,
3547650,SP,35,47650,Santa Salete,1692,
3547700,SP,35,47700,Santo Anastácio,17960,
3547809,SP,35,47809,Santo André,782048,
3547908,SP,35,47908,Santo Antônio da Alegria,6933,
3548005,SP,35,48005,Santo Antônio de Posse,23867,
3548054,SP,35,48054,Santo Antônio do Aracanguá,8593,
3548104,SP,35,48104,Santo Antônio do Jardim,6243,
3548203,SP,35,48203,Santo Antônio do Pinhal,7314,
3548302,SP,35,48302,Santo Expedito,3069,
3548401,SP,35,48401,Santópolis do Aguapeí,3921,
3548500,SP,35,48500,Santos,429547,
3548609,SP,35,48609,São Bento do Sapucaí,11989,
3548708,SP,35,48708,São Bernardo do Campo,841154,
3548807,SP,35,48807,São Caetano do Sul,172693,
3548906,SP,35,48906,São Carlos,266427,
3549003,SP,35,49003,São Francisco,2623,
3549102,SP,35,49102,São João da Boa Vista,96080,
3549201,SP,35,49201,São João das Duas Pontes,2623,
3549250,SP,35,49250,São João de Iracema,1882,
3549300,SP,35,49300,São João do Pau d'Alho,2293,
3549409,SP,35,49409,São Joaquim da Barra,49885,
3549508,SP,35,49508,São José da Bela Vista,7664,
3549607,SP,35,49607,São José do Barreiro,3888,
3549706,SP,35,49706,São José do Rio Pardo,53427,
3549805,SP,35,49805,São José do Rio Preto,504166,
3549904,SP,35,49904,São José dos Campos,727078,
3549953,SP,35,49953,São Lourenço da Serra,16479,
3550001,SP,35,50001,São Luiz do Paraitinga,10487,
3550100,SP,35,50100,São Manuel,38131,
3550209,SP,35,50209,São Miguel Arcanjo,32924,
3550308,SP,35,50308,São Paulo,11904961,
3550407,SP,35,50407,São Pedro,39855,
3550506,SP,35,50506,São Pedro do Turvo,7333,
3550605,SP,35,50605,São Roque,81366,
3550704,SP,35,50704,São Sebastião,84280,
3550803,SP,35,50803,São Sebastião da Grama,10428,
3550902,SP,35,50902,São Simão,13560,
3551009,SP,35,51009,São Vicente,338326,
3551108,SP,35,51108,Sarapuí,10677,
3551207,SP,35,51207,Sarutaiá,3772,
3551306,SP,35,51306,Sebastianópolis do Sul,3191,
3551405,SP,35,51405,Serra Azul,13108,
3551504,SP,35,51504,Serrana,45580,
3551603,SP,35,51603,Serra Negra,31047,
3551702,SP,35,51702,Sertãozinho,132176,
3551801,SP,35,51801,Sete Barras,12903,
3551900,SP,35,51900,Severínia,14693,
3552007,SP,35,52007,Silveiras,6329,
3552106,SP,35,52106,Socorro,41527,
3552205,SP,35,52205,Sorocaba,762172,
3552304,SP,35,52304,Sud Mennucci,7464,
3552403,SP,35,52403,Sumaré,291116,
3552502,SP,35,52502,Suzano,320261,
3552551,SP,35,52551,Suzanápolis,3465,
3552601,SP,35,52601,Tabapuã,11498,
3552700,SP,35,52700,Tabatinga,14997,
3552809,SP,35,52809,Taboão da Serra,285307,
3552908,SP,35,52908,Taciba,6418,
3553005,SP,35,53005,Taguaí,13068,
3553104,SP,35,53104,Taiaçu,5744,
3553203,SP,35,53203,Taiúva,6770,
3553302,SP,35,53302,Tambaú,21650,
3553401,SP,35,53401,Tanabi,26071,
3553500,SP,35,53500,Tapiraí,8122,
3553609,SP,35,53609,Tapiratiba,11903,
3553658,SP,35,53658,Taquaral,2649,
3553708,SP,35,53708,Taquaritinga,53264,
3553807,SP,35,53807,Taquarituba,24932,
3553856,SP,35,53856,Taquarivaí,7170,
3553906,SP,35,53906,Tarabai,6633,
3553955,SP,35,53955,Tarumã,15315,
3554003,SP,35,54003,Tatuí,129130,
3554102,SP,35,54102,Taubaté,322397,
3554201,SP,35,54201,Tejupá,4119,
3554300,SP,35,54300,Teodoro Sampaio,22598,
3554409,SP,35,54409,Terra Roxa,7965,
3554508,SP,35,54508,Tietê,38723,
3554607,SP,35,54607,Timburi,2484,
3554656,SP,35,54656,Torre de Pedra,2056,
3554706,SP,35,54706,Torrinha,9484,
3554755,SP,35,54755,Trabiju,1724,
3554805,SP,35,54805,Tremembé,53426,
3554904,SP,35,54904,Três Fronteiras,7060,
3554953,SP,35,54953,Tuiuti,6976,
3555000,SP,35,55000,Tupã,65433,
3555109,SP,35,55109,Tupi Paulista,16259,
3555208,SP,35,55208,Turiúba,1835,
3555307,SP,35,55307,Turmalina,1662,
3555356,SP,35,55356,Ubarana,5458,
3555406,SP,35,55406,Ubatuba,97096,
3555505,SP,35,55505,Ubirajara,5289,
3555604,SP,35,55604,Uchoa,10670,
3555703,SP,35,55703,União Paulista,1628,
3555802,SP,35,55802,Urânia,8973,
3555901,SP,35,55901,Uru,1424,
3556008,SP,35,56008,Urupês,14073,
3556107,SP,35,56107,Valentim Gentil,14634,
3556206,SP,35,56206,Valinhos,132258,
3556305,SP,35,56305,Valparaíso,24779,
3556354,SP,35,56354,Vargem,10863,
3556404,SP,35,56404,Vargem Grande do Sul,41256,
3556453,SP,35,56453,Vargem Grande Paulista,52352,
3556503,SP,35,56503,Várzea Paulista,119655,
3556602,SP,35,56602,Vera Cruz,10274,
3556701,SP,35,56701,Vinhedo,79089,
3556800,SP,35,56800,Viradouro,17685,
3556909,SP,35,56909,Vista Alegre do Alto,8368,
3556958,SP,35,56958,Vitória Brasil,1828,
3557006,SP,35,57006,Votorantim,133510,
3557105,SP,35,57105,Votuporanga,100568,
3557154,SP,35,57154,Zacarias,2773,
3557204,SP,35,57204,Chavantes,12415,
3557303,SP,35,57303,Estiva Gerbi,11609,
4100103,PR,41,00103,Abatiá,7233,
4100202,PR,41,00202,Adrianópolis,6319,
4100301,PR,41,00301,Agudos do Sul,10770,
4100400,PR,41,00400,Almirante Tamandaré,125861,
4100459,PR,41,00459,Altamira do Paraná,3496,
4100509,PR,41,00509,Altônia,18634,
4100608,PR,41,00608,Alto Paraná,14183,
4100707,PR,41,00707,Alto Piquiri,9771,
4100806,PR,41,00806,Alvorada do Sul,10481,
4100905,PR,41,00905,Amaporã,4688,
4101002,PR,41,01002,Ampére,20337,
4101051,PR,41,01051,Anahy,2971,
4101101,PR,41,01101,Andirá,19989,
4101150,PR,41,01150,Ângulo,3357,
4101200,PR,41,01200,Antonina,18140,
4101309,PR,41,01309,Antônio Olinto,7048,
4101408,PR,41,01408,Apucarana,134910,
4101507,PR,41,01507,Arapongas,124838,
4101606,PR,41,01606,Arapoti,26325,
4101655,PR,41,01655,Arapuã,3573,
4101705,PR,41,01705,Araruna,14894,
4101804,PR,41,01804,Araucária,162247,
4101853,PR,41,01853,Ariranha do Ivaí,2351,
4101903,PR,41,01903,Assaí,13477,
4102000,PR,41,02000,Assis Chateaubriand,38357,
4102109,PR,41,02109,Astorga,26203,
4102208,PR,41,02208,Atalaia,4046,
4102307,PR,41,02307,Balsa Nova,13867,
4102406,PR,41,02406,Bandeirantes,31747,
4102505,PR,41,02505,Barbosa Ferraz,10580,
4102604,PR,41,02604,Barracão,9903,
4102703,PR,41,02703,Barra do Jacaré,2872,
4102752,PR,41,02752,Bela Vista da Caroba,4122,
4102802,PR,41,02802,Bela Vista do Paraíso,14982,
4102901,PR,41,02901,Bituruna,15650,
4103008,PR,41,03008,Boa Esperança,4595,
4103024,PR,41,03024,Boa Esperança do Iguaçu,2421,
4103040,PR,41,03040,Boa Ventura de São Roque,6241,
4103057,PR,41,03057,Boa Vista da Aparecida,8023,
4103107,PR,41,03107,Bocaiúva do Sul,13405,
4103156,PR,41,03156,Bom Jesus do Sul,4072,
4103206,PR,41,03206,Bom Sucesso,6674,
4103222,PR,41,03222,Bom Sucesso do Sul,3244,
4103305,PR,41,03305,Borrazópolis,7818,
4103354,PR,41,03354,Braganey,4745,
4103370,PR,41,03370,Brasilândia do Sul,3861,
4103404,PR,41,03404,Cafeara,2648,
4103453,PR,41,03453,Cafelândia,20145,
4103479,PR,41,03479,Cafezal do Sul,4580,
4103503,PR,41,03503,Califórnia,8963,
4103602,PR,41,03602,Cambará,23393,
4103701,PR,41,03701,Cambé,110923,
4103800,PR,41,03800,Cambira,10045,
4103909,PR,41,03909,Campina da Lagoa,16014,
4103958,PR,41,03958,Campina do Simão,3954,
4104006,PR,41,04006,Campina Grande do Sul,50600,
4104055,PR,41,04055,Campo Bonito,3997,
4104105,PR,41,04105,Campo do Tenente,7693,
4104204,PR,41,04204,Campo Largo,144504,
4104253,PR,41,04253,Campo Magro,31888,
4104303,PR,41,04303,Campo Mourão,104122,
4104402,PR,41,04402,Cândido de Abreu,15081,
4104428,PR,41,04428,Candói,15174,
4104451,PR,41,04451,Cantagalo,10672,
4104501,PR,41,04501,Capanema,21088,
4104600,PR,41,04600,Capitão Leônidas Marques,14776,
4104659,PR,41,04659,Carambeí,24469,
4104709,PR,41,04709,Carlópolis,17788,
4104808,PR,41,04808,Cascavel,368195,
4104907,PR,41,04907,Castro,75644,
4105003,PR,41,05003,Catanduvas,10621,
4105102,PR,41,05102,Centenário do Sul,10903,
4105201,PR,41,05201,Cerro Azul,16287,
4105300,PR,41,05300,Céu Azul,11255,
4105409,PR,41,05409,Chopinzinho,21604,
4105508,PR,41,05508,Cianorte,82988,
4105607,PR,41,05607,Cidade Gaúcha,11705,
4105706,PR,41,05706,Clevelândia,14833,
4105805,PR,41,05805,Colombo,241672,
4105904,PR,41,05904,Colorado,23313,
4106001,PR,41,06001,Congonhinhas,8445,
4106100,PR,41,06100,Conselheiro Mairinck,3474,
4106209,PR,41,06209,Contenda,20006,
4106308,PR,41,06308,Corbélia,17933,
4106407,PR,41,06407,Cornélio Procópio,45720,
4106456,PR,41,06456,Coronel Domingos Soares,5427,
4106506,PR,41,06506,Coronel Vivida,24010,
4106555,PR,41,06555,Corumbataí do Sul,3770,
4106571,PR,41,06571,Cruzeiro do Iguaçu,4129,
4106605,PR,41,06605,Cruzeiro do Oeste,24859,
4106704,PR,41,06704,Cruzeiro do Sul,4543,
4106803,PR,41,06803,Cruz Machado,15759,
4106852,PR,41,06852,Cruzmaltina,2870,
4106902,PR,41,06902,Curitiba,1830795,
4107009,PR,41,07009,Curiúva,13784,
